vehicle_id,node_idx,node_id,lat,lon,cumulative_distance_km,zone_id
8,17,7180,-23.710014533181273,-46.58174395098847,53.26,8
8,11,5109,-23.701554051907166,-46.58289107894293,54.966,8
8,26,9792,-23.70391676910317,-46.566332140061476,54.966,8
8,30,10951,-23.70391676910317,-46.566332140061476,56.089,8
8,41,15710,-23.70785448456366,-46.556180165898496,57.759,8
8,32,11460,-23.69884510429747,-46.54305293907612,57.759,8
8,29,10873,-23.69884510429747,-46.54305293907612,58.93,8
9,0,depot,-23.688319,-46.543115,2.547,8
9,7,3511,-23.70785448456366,-46.556180165898496,3.618,8
9,46,18684,-23.717189479369523,-46.553587584586225,4.333,8
9,16,7126,-23.72054995115125,-46.54759994080892,6.098,8
9,47,19103,-23.719823491922494,-46.564917738308495,9.6,8
9,12,6451,-23.736530458234686,-46.59407643484908,15.867,8
9,23,8419,-23.68270112738766,-46.575831652086144,18.294,8
9,38,14304,-23.6610325434244,-46.57292045517629,18.294,8
9,27,10450,-23.6610325434244,-46.57292045517629,19.688,8
9,10,5056,-23.648974040798663,-46.576632652634416,20.557,8
9,14,6472,-23.652483477065275,-46.5690036048244,22.989,8
9,3,1284,-23.643885489583987,-46.547049492057425,25.028,8
9,6,3322,-23.637416290596647,-46.52831919983838,26.043,8
9,31,11176,-23.62908232590855,-46.52425375944701,28.723,8
9,24,9087,-23.641877043568627,-46.50196149610485,28.723,8
9,40,15546,-23.641877043568627,-46.50196149610485,30.111,8
9,39,14418,-23.640079123362614,-46.51544838301402,32.84,8
9,21,8161,-23.65218934609616,-46.53875018356984,34.789,8
9,44,17088,-23.66666607132555,-46.5495367479803,35.647,8
9,1,383,-23.67332717021707,-46.54528848405988,36.558,8
9,25,9472,-23.67975053121937,-46.550843307166375,37.616,8
9,8,3872,-23.682513024634044,-46.56078631154672,39.528,8
8,0,depot,-23.649502,-46.742499,2.608,9
8,44,14023,-23.62609284359048,-46.7441113627446,4.773,9
8,57,17974,-23.608349214265107,-46.73536441534424,5.878,9
8,15,2606,-23.59958030169083,-46.74046628296493,6.867,9
8,7,1427,-23.599611356367948,-46.73075964723873,10.287,9
8,5,1096,-23.62869882181603,-46.71985674937962,15.458,9
8,26,7605,-23.663480521784315,-46.68616212239599,17.231,9
8,56,17913,-23.66897161033521,-46.702511553580614,18.394,9
8,49,14888,-23.65970695475793,-46.70779649423597,20.859,9
8,40,12595,-23.659848534277796,-46.73200214342513,22.297,9
8,9,1678,-23.657383927837728,-46.74585886809682,25.703,9
8,43,13699,-23.664957129335228,-46.77827175,28.145,9
8,45,14271,-23.677722557102022,-46.79778151540767,29.885,9
8,3,692,-23.69199483680533,-46.79077580939466,34.866,9
8,11,1827,-23.736770968636396,-46.79201380460501,39.748,9
8,54,17633,-23.70001329225576,-46.765788904524214,39.748,9
8,29,8372,-23.70001329225576,-46.765788904524214,42.112,9
8,16,2758,-23.68087846386024,-46.7556706753419,42.926,9
8,55,17768,-23.682082756592987,-46.747782769778944,43.973,9
8,35,10173,-23.67331510130417,-46.75152780183506,45.512,9
8,1,311,-23.67801169747246,-46.76574141618096,46.514,9
8,52,16626,-23.684360311962607,-46.77272695087712,47.898,9
8,25,7079,-23.689796154596316,-46.78495137621901,48.86,9
8,24,4997,-23.698318442408677,-46.78331547727059,50.885,9
8,58,18112,-23.71623987652625,-46.779741816504696,50.885,9
8,60,18381,-23.71623987652625,-46.779741816504696,52.375,9
8,14,2532,-23.70490661004675,-46.78755043297363,53.433,9
8,41,13331,-23.697350528449416,-46.793856201079144,55.652,9
8,21,4590,-23.677722557102022,-46.79778151540767,57.098,9
8,38,11462,-23.68017060727678,-46.78383016659933,58.36,9
8,46,14388,-23.671511696087475,-46.775827932425365,60.3,9
8,17,3345,-23.66601633166945,-46.75774481127009,61.247,9
8,39,12272,-23.65808223980033,-46.75437850992553,62.084,9
8,51,16079,-23.660697178342538,-46.76209412968147,62.084,9
8,32,9495,-23.660697178342538,-46.76209412968147,63.799,9
8,36,10266,-23.664957129335228,-46.77827175,64.358,9
8,37,11044,-23.66680329236412,-46.78338322207837,64.78,9
8,22,4689,-23.66615225087014,-46.78746324276619,65.729,9
8,47,14405,-23.658097106441733,-46.790539109004314,66.783,9
8,13,2502,-23.656913570644196,-46.78027201540768,67.441,9
8,4,939,-23.652194898695825,-46.784173662502155,68.058,9
8,19,3649,-23.646786637622345,-46.78283934179701,69.236,9
8,23,4809,-23.638577521784303,-46.775526748240445,69.791,9
8,48,14545,-23.641060033585298,-46.77079701781483,69.791,9
8,10,1747,-23.641060033585298,-46.77079701781483,71.667,9
8,61,19009,-23.624667553277103,-46.766457316752245,73.052,9
8,30,8438,-23.62023315809372,-46.753747844783305,73.338,9
8,2,427,-23.61804186394533,-46.75228906189049,74.873,9
8,33,9879,-23.618000587021687,-46.737217445467095,76.006,9
8,8,1579,-23.614083951835845,-46.72694964612173,77.947,9
8,6,1395,-23.627407295314175,-46.73926123120198,78.619,9
8,34,10059,-23.630627095475788,-46.73368361518263,82.673,9
8,20,4186,-23.642105134052763,-46.69590755453522,82.673,9
8,53,16881,-23.642105134052763,-46.69590755453522,84.592,9
8,18,3641,-23.658943725229378,-46.69178753635527,84.951,9
8,27,7689,-23.660801991921264,-46.69467150317398,85.511,9
8,28,7808,-23.657594422076475,-46.698906303457704,87.056,9
8,59,18302,-23.65326809908247,-46.71332093158863,87.59,9
8,42,13537,-23.65297918624838,-46.71855136788047,88.163,9
8,12,1984,-23.65567253941369,-46.713748792083464,90.15,9
8,50,15631,-23.67351282875526,-46.71476725506378,92.471,9
8,31,8778,-23.659848534277796,-46.73200214342513,94.042,9
8,0,depot,-23.619685,-46.644689,1.147,10
8,68,18817,-23.627002997230036,-46.63675215889549,2.652,10
8,58,16500,-23.632807714957597,-46.623412260127544,4.128,10
8,7,1897,-23.637502257285476,-46.609853757285464,6.967,10
8,1,100,-23.613658113237538,-46.59990359296563,8.724,10
8,5,697,-23.597860271150555,-46.59939648144286,10.045,10
8,34,10821,-23.598852123925212,-46.6123102076,11.104,10
8,49,14650,-23.607897406987597,-46.615579978763954,13.076,10
8,13,3896,-23.59256254912288,-46.62530502331353,13.859,10
8,26,7849,-23.585594589647407,-46.626391537538225,14.618,10
8,2,392,-23.590329522550338,-46.63175129640077,16.017,10
8,27,8560,-23.600526496249085,-46.63980320594089,16.779,10
8,8,2549,-23.597767487650753,-46.64665271481336,18.36,10
8,50,14804,-23.605676512767605,-46.659546000000006,18.36,10
8,39,12048,-23.605676512767605,-46.659546000000006,19.059,10
8,22,6414,-23.611491428028508,-46.662146352256606,20.904,10
8,46,13693,-23.602277493479132,-46.67720729462168,21.499,10
8,9,2590,-23.597977631686824,-46.680675694702494,24.351,10
8,23,6955,-23.62357069747245,-46.682602271163944,25.1,10
8,59,16567,-23.62399994171619,-46.67527291326678,28.613,10
8,6,1783,-23.65554634554791,-46.67328562616546,30.13,10
8,32,10004,-23.65575814459867,-46.65840058465576,30.77,10
8,48,14593,-23.650898207600004,-46.65502005773554,32.001,10
8,55,16286,-23.64702435137628,-46.6663345453863,34.38,10
8,15,4065,-23.626643993563423,-46.673448181516534,37.133,10
8,10,2892,-23.605746710384295,-46.65895225200536,37.133,10
8,44,13394,-23.605746710384295,-46.65895225200536,38.44,10
8,24,6970,-23.59723188273989,-46.667795975276526,39.19,10
8,14,4042,-23.591225147931215,-46.67113939301167,39.903,10
8,16,4101,-23.596028548992976,-46.6757672267586,40.789,10
8,40,12151,-23.59938663918865,-46.68366069885745,40.789,10
8,52,14927,-23.59938663918865,-46.68366069885745,42.03,10
8,45,13420,-23.60988230474924,-46.68778828795657,42.584,10
8,57,16460,-23.61356240492823,-46.68412540423574,44.217,10
8,61,16830,-23.62566414570952,-46.693214250216336,45.974,10
8,63,16925,-23.64071148542905,-46.687971385076025,48.316,10
8,53,15426,-23.660297088262432,-46.6795114173348,49.168,10
8,42,13194,-23.66764191077094,-46.68189273114925,49.168,10
8,33,10577,-23.66764191077094,-46.68189273114925,49.505,10
8,43,13321,-23.667921785734887,-46.678596063099626,50.909,10
8,60,16761,-23.668189868139354,-46.664808571816025,51.975,10
8,4,646,-23.6632097643042,-46.655864360811336,53.341,10
8,37,11382,-23.674335411881792,-46.6501803830397,54.028,10
8,3,514,-23.679914005259526,-46.653080532056094,54.858,10
8,38,11754,-23.67983163558196,-46.64493090605341,56.293,10
8,12,3750,-23.667472257285475,-46.640865846384884,58.489,10
8,51,14823,-23.648641480985653,-46.64734392783774,60.088,10
8,47,14313,-23.63655737356463,-46.63882852345775,60.088,10
8,31,9646,-23.63655737356463,-46.63882852345775,60.549,10
8,69,19043,-23.63272085885393,-46.64053662698363,60.549,10
8,56,16314,-23.63272085885393,-46.64053662698363,64.01,10
8,66,18423,-23.642495753404663,-46.60827299999998,65.552,10
8,36,11362,-23.64539320344507,-46.59347397224307,67.078,10
8,64,17046,-23.635116922557604,-46.60340351304175,67.825,10
8,35,11118,-23.63365895337295,-46.61056092315009,68.016,10
8,25,7293,-23.633952003606684,-46.61240750499165,70.931,10
8,20,6122,-23.607897406987597,-46.615579978763954,71.841,10
8,30,9541,-23.60042069608748,-46.619216654452096,74.241,10
8,28,8617,-23.587325649009774,-46.60049632303672,74.241,10
8,62,16898,-23.587325649009774,-46.60049632303672,75.299,10
8,21,6324,-23.579277873160592,-46.606032729240106,78.133,10
8,54,15602,-23.586627070488824,-46.632663518321856,79.316,10
8,29,9013,-23.58662111878931,-46.64427165889549,79.499,10
8,41,13156,-23.588085625858447,-46.6434417470137,80.509,10
8,19,5029,-23.59691325229381,-46.64577259143491,80.981,10
8,17,4560,-23.600935959201337,-46.6443131493162,81.443,10
8,65,17493,-23.600526496249085,-46.63980320594089,82.923,10
8,67,18702,-23.607465820705173,-46.627407547665776,84.557,10
8,11,3133,-23.61763890592578,-46.6389807441141,84.557,10
8,18,4830,-23.61763890592578,-46.6389807441141,85.181,10
